Well19937c	69	109.45961456671698	178.45975180370166	1.09464295937734	1.78467380301227	94266
Well44497a	69	109.43737018546885	178.43605141946935	1.09430833487059	1.78425385024475	95785
Well44497b	69	109.49777706551161	178.49842246886624	1.09502645211933	1.78506353106243	93723
MersenneTwister	69	109.44616250650371	178.4456309107927	1.09446306431583	1.78445862884533	92333
ISAAC	69	109.46014861941748	178.4595717795694	1.09462768753044	1.78463840562846	92355
XoRoShiRo128++	69	109.47026608018479	178.46952428499276	1.09474337969476	1.78476154676239	90768
XoRoShiRo128**	69	109.43546884914186	178.43514090228982	1.09431324178501	1.78428373899594	91473
XoRoShiRo64**	69	109.41087484499137	178.41020593400907	1.09410679684007	1.78409884391842	89489
L32X64Mix	69	109.44196167840965	178.43895862288397	1.09439506758804	1.7843495392387	92283
Drand48	69	109.37513051331285	178.37333708414045	1.09359637275115	1.7834806679704	94971
ThreadLocalRandom	70	115.4037960602872	185.40410387425644	1.15399407456436	1.85397049813702	89618
Random	70	115.44540697302001	185.44674398367627	1.15446058690239	1.85447785420583	89924
SecureRandom	70	115.43378560321973	185.43617301543716	1.15430736140641	1.85431271484706	244935
Well512a	70	115.39198026250739	185.39079246675078	1.15387603273544	1.85383754346351	94795
Well1024a	70	115.468985414286	185.47041834162832	1.15472021315442	1.85475287089426	94143
Well19937a	70	115.4110454229333	185.41029204518054	1.15415802897769	1.8541792911893	93759
Well19937c	70	115.42045376015274	185.42101359876156	1.15418464272246	1.85417812654399	92398
Well44497a	70	115.4074846054745	185.40652800742734	1.15406181760195	1.85404431082313	93536
Well44497b	70	115.40444066407979	185.40522503544443	1.15399466563714	1.85397225870159	94227
MersenneTwister	70	115.4717757114299	185.47332835280847	1.1547431925435	1.85477409128648	93541
ISAAC	70	115.43193910064785	185.4313803972879	1.15432126108697	1.85431675120273	95878
XoRoShiRo128++	70	115.44911611044955	185.44912851596186	1.15449889069724	1.85450365680568	92240
XoRoShiRo128**	70	115.42594501049133	185.42197219457807	1.15428196423547	1.85425582723401	102029
XoRoShiRo64**	70	115.48096497767447	185.47968889472673	1.1548820165192	1.85491306406326	93341
L32X64Mix	70	115.41285891561131	185.41190150510366	1.15415427164003	1.85416022234389	92330
Drand48	70	115.43951747043181	185.44372016456845	1.15427526923267	1.85424441935771	90379
ThreadLocalRandom	71	121.84139273535831	192.84077212193264	1.21842947556534	1.92843226494654	90465
Random	71	121.89447304324136	192.89319550516245	1.21904363582495	1.92908841237486	95589
SecureRandom	71	121.82788473912917	192.8263372328552	1.21829140185256	1.92828318203911	243221
Well512a	71	121.84841252837502	192.8495684415213	1.21848658041222	1.92849951034455	102548
Well1024a	71	121.82458671335051	192.82423961388906	1.21821410281251	1.92819205595889	91940
Well19937a	71	121.84697038957644	192.8464022014912	1.21858416408015	1.9286451313407	96501
Well19937c	71	121.81611613104616	192.8173105978789	1.2181715139531	1.9281894625678	94297
Well44497a	71	121.82938297644466	192.8296988589238	1.21830522519348	1.92831497820077	93291
Well44497b	71	121.82893778012524	192.82634169572367	1.21835222041176	1.92836282805083	93873
MersenneTwister	71	121.83183911478444	192.8311960864619	1.21834937385463	1.92836094153828	93166
ISAAC	71	121.82050601250492	192.822083708687	1.21817219760721	1.92816879418268	91328
XoRoShiRo128++	71	121.78763410260783	192.78590854753193	1.21782864976267	1.92778351378741	89398
XoRoShiRo128**	71	121.85314363887562	192.85313976766227	1.21856896881245	1.92859074671486	92448
XoRoShiRo64**	71	121.82453728014721	192.82437684983972	1.21826184995335	1.92826977199171	89538
L32X64Mix	71	121.83494758560245	192.83470454488995	1.21834052151569	1.92833284379981	89828
Drand48	71	121.8871091437975	192.89104084991692	1.21897588404721	1.92907616270051	89178
ThreadLocalRandom	72	128.72354177298197	200.72225320875455	1.2871973130208	2.00716305870561	87755
Random	72	128.68226994142867	200.68085299720687	1.28680162711298	2.0067756203128	90405
SecureRandom	72	128.75150717896042	200.75095601988608	1.28759637664853	2.00763628915018	247138
Well512a	72	128.74942612922933	200.75116844485743	1.28746605198502	2.00746762253797	95826
Well1024a	72	128.72341519671562	200.72413300984073	1.28715077195757	2.00711126303424	92950
Well19937a	72	128.72702092767025	200.72593567563075	1.28725961492277	2.00724280318153	92734
Well19937c	72	128.74464803821877	200.7454698287013	1.28747328793581	2.00749645563739	97291
Well44497a	72	128.73799749642427	200.73830710467837	1.28741181100354	2.00743263699261	97375
Well44497b	72	128.72074322011437	200.72192689303952	1.28719602027139	2.00720141673404	95599
MersenneTwister	72	128.74238889251822	200.7412622947611	1.28743467345017	2.00742939625662	93812
ISAAC	72	128.70801011720604	200.70627694991956	1.28708153418743	2.00706494547659	92288
XoRoShiRo128++	72	128.73140914061275	200.7323763825343	1.28734339126513	2.00736941268579	90065
XoRoShiRo128**	72	128.73924495191432	200.74049367357813	1.28734925747683	2.0073374963058	90522
XoRoShiRo64**	72	128.70148864117974	200.7000124269282	1.28697550119939	2.00693866707811	89697
L32X64Mix	72	128.7292997747435	200.72975160487198	1.28729848835134	2.00730598712381	91581
Drand48	72	128.80895696910798	200.81063637078117	1.28795104497041	2.0078903584686	89201
ThreadLocalRandom	73	136.22069645034443	209.2219846862935	1.36223193464983	2.09225815461396	85453
Random	73	136.1751513088119	209.17547633194536	1.3617558042057	2.09176129581639	90262
SecureRandom	73	136.18546444327083	209.18508048374588	1.36186326449822	2.09186399255648	248886
Well512a	73	136.16185504952995	209.15999877453052	1.36160437704545	2.0915781650232	88739
Well1024a	73	136.2304881826576	209.23223239785736	1.36226018479417	2.09225363757426	89658
Well19937a	73	136.21873471939665	209.21742401700482	1.36221148701793	2.09221126299534	100265
Well19937c	73	136.23722018855096	209.23929313559805	1.36239525458951	2.09242826527725	98065
Well44497a	73	136.1835638903434	209.18124338093102	1.36187607847416	2.09187446661923	97874
Well44497b	73	136.141453460316	209.14131201651458	1.3613786904782	2.09135797994404	94560
MersenneTwister	73	136.17947079701912	209.1796755333381	1.3617814947863	2.09177638832289	89537
ISAAC	73	136.18220883634066	209.1823575257211	1.36181932452139	2.09181925945526	91651
XoRoShiRo128++	73	136.2063793637333	209.2078330794303	1.36208833438074	2.09211598310525	93905
XoRoShiRo128**	73	136.16490661039626	209.164401233618	1.36159097353044	2.09155474109977	88965
XoRoShiRo64**	73	136.14986809825845	209.1482100270079	1.36149409224901	2.09147496502144	88722
L32X64Mix	73	136.20321190273089	209.20475768776905	1.36207546995929	2.09211409471127	89387
Drand48	73	135.94497807887595	208.93099758728272	1.35936172402387	2.08917459074943	87780
ThreadLocalRandom	74	144.29502755269135	218.2957522827618	1.44301229122593	2.18305128531868	89936
Random	74	144.2592911735558	218.2578104124843	1.44264606400149	2.18265848876085	90062
SecureRandom	74	144.2765258894307	218.27834942911278	1.44279413518934	2.18282711503157	239611
Well512a	74	144.2679919273367	218.26883334264062	1.44269247867354	2.18270728413592	97988
Well1024a	74	144.2624775735248	218.2627781285372	1.44267994985622	2.18271120722255	96970
Well19937a	74	144.19531451866425	218.19507206042678	1.44186210688652	2.18181286300801	93999
Well19937c	74	144.2161955188305	218.2143691210283	1.44218499190381	2.18217848648923	93855
Well44497a	74	144.23542228450603	218.23495490167377	1.44234504399019	2.18233557722039	94846
Well44497b	74	144.22200165762175	218.21980837257686	1.44228495723763	2.18229629565962	94408
MersenneTwister	74	144.24863721538475	218.2493703927083	1.44241815568756	2.1823904321047	91463
ISAAC	74	144.27830904154885	218.27958611891376	1.44282731795737	2.18286270360413	92115
XoRoShiRo128++	74	144.19597175524206	218.1950786321646	1.44186475864605	2.18180699178574	92359
XoRoShiRo128**	74	144.24041256167067	218.23987726478728	1.44241123732642	2.1824094126563	91714
XoRoShiRo64**	74	144.30057556783362	218.30365362681312	1.442977113332	2.182993163002	96120
L32X64Mix	74	144.29518903111315	218.29809991401294	1.44295739053336	2.18298926591645	91856
Drand48	74	144.1904888072937	218.1947694244732	1.44171992224964	2.18166774069278	90266
ThreadLocalRandom	75	153.02461637140934	228.02424077051165	1.53025320892361	2.28025287155205	99869
Random	75	153.0281168213603	228.02923954347403	1.53028553059408	2.28029884386493	94462
SecureRandom	75	153.07310705176965	228.0747365510476	1.53078795196354	2.28083206093533	236541
Well512a	75	152.95362806939096	227.95104390177696	1.52957056630311	2.27956145695652	91883
Well1024a	75	153.00621571768076	228.005647861904	1.53009614098775	2.28010701349219	91877
Well19937a	75	152.96663060963195	227.96671530654652	1.52962706052771	2.27960860883739	93401
Well19937c	75	153.00586462450897	228.0049569137865	1.53010910571656	2.2801247275641	93365
Well44497a	75	153.04367489721847	228.0443485244355	1.53052264732568	2.28057143161406	93866
Well44497b	75	153.00002457241834	227.9990937486862	1.53005165311367	2.28006748772638	93713
MersenneTwister	75	152.99284669185457	227.9923867633321	1.52984708988757	2.27980251784504	90469
ISAAC	75	152.92179682611248	227.9216830725468	1.52917421193055	2.27915156947412	90811
XoRoShiRo128++	75	152.96374018550668	227.96253425366373	1.5296184392395	2.27959701697699	90291
XoRoShiRo128**	75	152.96352558466137	227.96240480724566	1.52956293639927	2.27951619733984	90297
XoRoShiRo64**	75	152.95983720878476	227.9568355752994	1.52956910182455	2.27952469096633	90029
L32X64Mix	75	153.02302379028745	228.02200549511986	1.53026091533257	2.2802657263677	90492
Drand48	75	153.12024339216822	228.12500523054337	1.53125732517838	2.28133179370231	88973
ThreadLocalRandom	76	162.45277302713083	238.45231145507356	1.62448283272286	2.38445712870242	90798
Random	76	162.54736697045257	238.54761949431958	1.6254899255856	2.38549995658773	90792
SecureRandom	76	162.46416718558294	238.4641840903611	1.62456802092253	2.38453369422406	238528
Well512a	76	162.49762902572823	238.49886702177906	1.62491089659518	2.38489261521408	91508
Well1024a	76	162.5662071037776	238.56674976281957	1.62566561966184	2.38567268178515	92332
Well19937a	76	162.4647004570545	238.46396159938513	1.62461276615698	2.38458923811526	94193
Well19937c	76	162.51618263552538	238.51894349810382	1.62509235375022	2.38508743989171	94236
Well44497a	76	162.55164918541834	238.552960754748	1.62563442003954	2.38570263741877	94034
Well44497b	76	162.5512703552146	238.55218954644693	1.62556494924477	2.38559851402761	98122
MersenneTwister	76	162.51434902106666	238.5149607862385	1.62507181546844	2.3850443330599	91387
ISAAC	76	162.545470828552	238.5479270571478	1.6254833353554	2.38552120211255	91782
XoRoShiRo128++	76	162.54266120978937	238.5421545459218	1.62544264486411	2.38544503259921	90831
XoRoShiRo128**	76	162.4930564766902	238.4939269366463	1.62491579562832	2.38491748118491	90619
XoRoShiRo64**	76	162.57706168286182	238.57788582320848	1.6258220085919	2.38585422191231	90650
L32X64Mix	76	162.55063557485695	238.55027532969856	1.62550375008797	2.38549887643828	90872
Drand48	76	162.4300370527205	238.43040946655896	1.62393495251133	2.38376761507443	89131
ThreadLocalRandom	77	172.9438422090921	249.9452310477982	1.72949124689862	2.49952860924724	91601
Random	77	172.77060857203986	249.7694342773785	1.72760357391258	2.49754610124826	91702
SecureRandom	77	172.9682885489777	249.96882437178388	1.72979987070628	2.49985717941698	238389
Well512a	77	172.86958419874918	249.86649225726748	1.72864748883568	2.49859496855719	91614
Well1024a	77	172.90127290613552	249.90044344990338	1.72907938645905	2.49910069717355	92182
Well19937a	77	172.9589925263191	249.96107991483083	1.72963127537442	2.49967050591114	94305
Well19937c	77	172.9022690541848	249.90410038004754	1.7290552164487	2.49908792565549	94498
Well44497a	77	172.87658959416635	249.87741611065672	1.72873838011234	2.4987343067597	94308
Well44497b	77	172.9540251239659	249.9545011351736	1.72955350252225	2.49956413016937	94541
MersenneTwister	77	172.93202568329352	249.93155651855133	1.72935776737067	2.49936972105994	91497
ISAAC	77	172.92807757617126	249.9286968634588	1.72931385579245	2.49933471480174	91964
XoRoShiRo128++	77	172.9018075195853	249.9015191249394	1.72904280906572	2.49905087197566	90059
XoRoShiRo128**	77	172.905103403316	249.9038600137934	1.72906470571426	2.499058323903	90196
XoRoShiRo64**	77	172.958529735935	249.95900857935786	1.7295660695082	2.49956222673088	90101
L32X64Mix	77	172.93112593598568	249.93090907049313	1.72941445056553	2.49945816258104	90340
Drand48	77	172.6088534015996	249.59384509152488	1.7257607575063	2.49546436689743	88852
ThreadLocalRandom	78	184.34347748299672	262.34539022641655	1.84342803430132	2.62344423864707	90379
Random	78	184.34576467932388	262.34540702997964	1.84351645891007	2.62353772317859	90694
SecureRandom	78	184.23557804693831	262.2338670032035	1.84227341550675	2.62222135722449	235651
Well512a	78	184.2963360753694	262.2966531945297	1.84295289937751	2.62295151856681	91652
Well1024a	78	184.27437026738548	262.27356474806294	1.84274082801386	2.62273149878288	92639
Well19937a	78	184.28325117700894	262.28305762737017	1.84285670978865	2.62286491814202	94199
Well19937c	78	184.22157059428912	262.221266736872	1.8420284796962	2.6219461310064	94607
Well44497a	78	184.2993717591816	262.29820026654096	1.84311240621307	2.62315087276237	94122
Well44497b	78	184.23520755054938	262.2349958909244	1.84236855922339	2.62237336436368	94407
MersenneTwister	78	184.29971823125211	262.30187433549116	1.84293611572055	2.62293176894735	91410
ISAAC	78	184.26891628339192	262.2676429515118	1.84275883736439	2.62277547410047	91721
XoRoShiRo128++	78	184.23238657485538	262.23390799281054	1.84229773476349	2.62230182229821	90770
XoRoShiRo128**	78	184.2661133135988	262.26752561951406	1.84257394112318	2.62255109258161	100918
XoRoShiRo64**	78	184.2228527931348	262.2224561877483	1.84216308952148	2.6221313662202	91329
L32X64Mix	78	184.31803683765753	262.3175077738123	1.84315691923481	2.62314162961852	90928
Drand48	78	184.07295023213078	262.07245965058087	1.84073447188918	2.62073164092176	89583
ThreadLocalRandom	79	196.8582881797161	275.8608775824325	1.96853523739235	2.75854191006666	90916
Random	79	196.8912948310063	275.8923174002269	1.96894182190446	2.7589635521584	91606
SecureRandom	79	196.75088019993487	275.74980955433205	1.96746817971659	2.75744108320213	236872
Well512a	79	196.86330032791972	275.8650805003741	1.9686748704817	2.75870938329562	91937
Well1024a	79	196.78763318414903	275.78779475664845	1.96775585393298	2.75770902728821	92510
Well19937a	79	196.81798473114992	275.8180849164878	1.96826610907475	2.75830161931749	96735
Well19937c	79	196.8427845594579	275.8440762782778	1.96853997318014	2.75859784755812	97516
Well44497a	79	196.73177658432522	275.73096193071206	1.96727241595676	2.75724597630712	95189
Well44497b	79	196.82716363175993	275.8276222400122	1.96830997330815	2.75832984779471	94973
MersenneTwister	79	196.7678370364306	275.76678582776066	1.96763298725058	2.75760417820947	92430
ISAAC	79	196.79118099532724	275.7909318920599	1.96789068886763	2.75787962078787	91838
XoRoShiRo128++	79	196.80388397050663	275.8010408259011	1.96809970727281	2.75809566808545	90979
