ThreadLocalRandom	99.9883719963953	24997859	75002009	100000227	3238.02513859006	1075.752273787523	3598.0202356344903	1195.730950346588	8.09535364331126	8.06930342424262	8.99536801218772	8.96927138515556	13543
ThreadLocalRandom	100.00121778799061	24996905	75002802	100000165	3235.6840107977064	1080.0593592972136	3595.7308972481624	1200.0567500234174	8.08822717726654	8.10065940704033	8.98822146402246	9.00066158760431	13396
ThreadLocalRandom	99.97665365809348	25005780	74994080	100000206	3238.722703710661	1082.782277126619	3598.7252917370415	1202.7720254700791	8.10060516303278	8.12212990632142	9.00102942594196	9.02219082268432	12933
Random	99.99880604279386	24995273	75004544	100000234	3244.972159274374	1080.1761873401692	3604.9595675409255	1200.1724063898514	8.11105668198844	8.10191864321132	9.01086545426578	9.00195459850565	13370
Random	99.99606281055168	24999552	75000299	100000268	3236.9341316808514	1076.6970341696504	3597.008568363585	1196.6491878948852	8.09253918652328	8.07558623203324	8.99274286549209	8.97526435026044	13603
Random	100.01757149466563	24996914	75002933	100000258	3238.047265907424	1077.864638691562	3598.0168181343493	1197.8558118791289	8.09275863773422	8.08288907408764	8.99241255706551	8.98269871077712	13694
Random	99.9931371254417	24990269	75009510	100000225	3244.147336994768	1082.136017855598	3604.227559683975	1202.1367078720698	8.10783038044501	8.11760828290278	9.00774174439372	9.01778812262192	14017
Random	100.00964348273814	24996117	75003777	100000179	3224.899766763765	1078.2636812157764	3584.933592452465	1198.2520812244995	8.06024528822084	8.08661129189478	8.96010232947926	8.98648188590155	13424
Random	99.99321491662324	24999152	75000630	100000245	3253.893357952008	1083.4433603606176	3613.9653593881767	1203.4487382225939	8.13505710617802	8.12646663714894	9.03526661445136	9.02657427723892	13462
Random	99.99791600441804	25001545	74998304	100000212	3242.425914468093	1084.2716802800137	3602.423390999042	1204.2851147266072	8.1067961089423	8.13202569315114	9.00686237375451	9.03212307715364	13357
Random	100.00012141973517	25001290	74998525	100000218	3227.2815379931553	1079.7738258856582	3587.200923939585	1199.793685027532	8.06865108528458	8.09815303331362	8.96849389194851	8.99828210789648	13475
